29.1,62.1,99,996
29.1,63.0,453,996
29.1,63.4,2,996
29.1,63.8,2,996
29.1,64.0,406,996
29.1,64.7,408,996
29.1,65.6,14,996
29.1,66.0,251,996
29.1,66.2,221,996
29.1,66.5,219,996
29.1,66.5,93,996
29.1,66.1,425,996
29.2,65.7,444,996
29.2,65.0,396,996
29.2,64.4,463,996
29.2,63.7,465,996
29.2,63.2,482,996
29.2,62.7,449,996
29.2,62.3,469,996
29.2,62.0,483,996
29.2,61.6,486,996
29.2,61.4,483,996
29.2,61.1,480,996
29.2,61.0,487,996
29.2,60.8,489,996
29.2,60.7,473,996
29.2,60.6,479,996
